id	title	abstract	label	actual
3363	生态环境统计管理办法	广西发改委发布了电力源网荷储一体化试点建设实施意见征求意见稿。意见稿强调在新能源消纳压力大、资源条件较好、电力供应紧张的地区，结合先进技术和体制创新，推进源网荷储一体化试点项目。主要包括在增量配电改革试点区域、工业负荷大、新能源条件好的地区实施绿色供电园区建设，并优先支持集中式和分布式能源开发、光伏发电与电动汽车储能相结合。公众可在2023年1月29日至2月9日期间提供意见。	自媒体	0
2749	安徽马鞍山苍山220千伏变电站110千伏送出工程项目核准获批	生态环境部近日修订并发布了生态环境统计管理办法（生态环境部令第29号），自2024年1月19日起施行。主要内容包括：1. **目的与任务**：通过完善统计调查体系，确保生态环境统计资料的真实性、准确性、完整性和及时性，支撑生态环境保护工作。2. **管理体制**：实行统一管理和分级负责的体制。生态环境部在国家统计局指导下管理全国生态环境统计工作，地方部门负责本地区统计实施。3. **统计任务与职责**：   - **统计任务**：包括生态环境质量、污染防治、生态保护等。   - **职责分配**：明确各级生态环境主管部门的统计任务和职责，强化统计工作责任，规范统计调查项目管理。4. **统计调查项目**：分为综合性和专项调查，调查方法包括全面调查、重点调查、抽样调查等。要求遵循项目必要性、可行性等原则，避免重复调查，减少调查频率和成本。5. **数据管理与公布**：建立统计资料保存管理制度，确保统计资料的共享和应用，保护统计资料的安全和保密。6. **监督与惩罚**：   - **监督**：建立防范和惩治统计造假的责任体系，组织监督检查。   - **惩罚**：对未按规定组织实施统计调查或提供虚假统计资料的行为进行处罚。7. **附则**：全国污染源普查按照相关条例实施，本办法废止原环境统计管理办法。该办法旨在提升生态环境统计的质量和效率，为生态环境管理和决策提供可靠的数据支持。	自媒体	0
3052	陕西：加快推进充电设施建设引导充电桩运营企业适当下调充电服务费	广西发改委于3月25日发布了2023年能源基础设施建设工作推进方案，其中包含24个火电项目。主要项目包括国能广投北海电厂二期扩建、国投钦州电厂三期34号机组、吉利百矿集团2660MW煤电项目以及中能建崇左电厂二期2660MW工程。	自媒体	0
2547	广西电力源网荷储一体化发展试点建设实施意见（征求意见稿）发布	兰考县在农村能源革命试点建设中取得显著成果。通过大力发展风电、光伏、地热等清洁能源，截至2021年底，可再生能源发电占全社会用电量的83.98%。兰考成功实现了煤炭消费清零，并在能源消费中构建了绿色低碳体系。电网升级提升了农业生产效率，能源互联网平台利用大数据优化能源管理，推动了乡村振兴。	自媒体	0
1863	今年开工多个煤电项目！广西2023年拟/在建火电项目名单来了	5月4日，华电集团发布了多个风力发电项目的中标候选人公示公告。具体包括：1. 吉林华电扶余大林子383MW乡村振兴风力发电项目总承包。2. 吉林华电梅河口市30MW乡村振兴风力发电项目EPC总承包。3. 贵州华电播州区枫乐98MW风电项目EPC总承包。	自媒体	0
3058	兰考农村能源革命试点建设成果初现	在中柬建交65周年之际，第二届中柬文化交流论坛于2024年2月13日在北京召开，主题为“水长情心相通”。论坛由中柬文化交流联盟主办，中国华能集团有限公司、北京外国语大学等共同承办。论坛展示了中柬两国在人文交流和能源合作方面的成果，专家学者就构建新时代中柬命运共同体进行深入讨论。论坛发布了中国在柬埔寨企业形象白皮书，全面展示了中国企业在柬的诚信经营和创新成就。中国华能总经理邓建玲在致辞中强调了清洁能源合作的重要性，柬埔寨驻华大使凯西索达和上丁省省长檖松安分别赞扬了两国在经济、文化和能源领域的合作。特别是中国华能在柬埔寨上丁省投资的桑河二级水电站，为当地经济发展和能源稳定做出了积极贡献。	自媒体	0
1152	重庆公布第三监管周期重庆电网输配电价	2023年5月22日，工信部发布了《工业领域碳达峰碳中和标准体系建设指南2023版》征求意见稿，公开征求社会各界意见。意见反馈请填写并发送至KJBZ@miit.gov.cn，邮件主题需注明“工业领域碳达峰碳中和标准体系建设指南征求意见反馈”。公示时间为2023年5月22日至2023年6月22日，联系电话为010-68205261。相关文档包括征求意见稿和反馈信息表。	自媒体	0
1851	天恒（甘河1#）330千伏输变电工程建设内容（环评公示）	羊塔克库都克服务区的分布式光伏科技示范项目已顺利通过竣工验收并投入使用。该项目由新疆交通投资集团有限责任公司投资建设，是新疆公路交通行业首个绿色低碳分布式光伏项目。光伏装机规模约为5544kWp，储能系统容量为1200kWh。项目通过分布式光伏发电替代部分电力线供电，优化了供能结构，并解决了服务区锅炉供电功率不足和暖气供热不足的问题。	自媒体	0
954	华电集团70MW乡村振兴风电项目EPC公示！	广西壮族自治区发改委于2023年制定了新型储能发展规划，目标到2025年实现新型储能从示范应用过渡到商业化应用初期，并推动规模化发展。规划预计十四五期间，全区风电和光伏发电装机将分别新增1800万千瓦和1300万千瓦，新型储能装机规模目标为300万千瓦，其中集中式储能不低于200万千瓦。还将推动储能技术应用，优化电网侧储能配置，支持电网安全稳定和新能源高效消纳。到2030年，新型储能将实现全面市场化，技术和产业链成熟，具备支撑新型电力系统建设的能力。	自媒体	0
1742	第二届中柬文化交流论坛举办	娄底市正在征求关于《娄底市先进材料产业促进条例》草案的意见，计划于2023年8月4日前收集反馈。该条例旨在推动娄底市先进材料产业的高质量发展，重点包括新能源、储能材料等。草案提到鼓励企业错峰用电、建设储能电站和分布式光伏系统，以降低用电成本。此外，条例还包括对产业集群的支持、技术创新、数字化转型和绿色发展的推动，并强调了用地保障和人才支持。条例预计于2023年生效。	自媒体	0
3600	上海市2023年政府工作报告：实施煤电节能降碳改造	青海电网覆盖了多个州，主网最高电压等级为750kV。2021年底，青海全口径装机容量为42719MW，包括水电、火电、光伏、光热和风电。2023-2024年，甘河工业园区新增用电负荷需求显著，现有变电站无法满足。为此，国网青海省电力公司计划建设天恒甘河330kV输变电工程，包括新建天恒330kV变电站及相关线路，预计2024年6月投运。这一工程旨在解决园区用电需求，提升电网可靠性，并促进地区经济发展。	自媒体	0
826	《工业领域碳达峰碳中和标准体系建设指南（2023版）》（征求意见稿）发布	马鞍山市发改委批复了马鞍山苍山220千伏变电站110千伏送出工程项目。项目主要内容包括改造110千伏变电站和建设110千伏线路，总投资约为2669万元。项目由国网安徽电力有限公司出资，并通过金融机构贷款解决其余资金，由国网马鞍山供电公司承担。	自媒体	0
2866	《广西新型储能发展规划（2023—2030年）》印发（附解读）	5月9日，湖北宜昌召开了大型水电站坝体水下智能缺陷检测机器人系统研制及应用验证项目启动会。该项目由三峡集团牵头，属于国家重点研发计划智能机器人专项，涉及5个课题，由河海大学、中国科学院沈阳自动化所等单位负责。项目目标是开发适用于各种水下坝体工况的检测机器人，提升水电站坝体缺陷检测的智能化水平。三峡集团长江电力将主要负责系统集成与应用验证，并积极支持项目实施，以推动国家产业链现代化和科技自立自强。	自媒体	0
1498	CNESADataLink数据发布：5月新型储能项目规模11.5GW/22.4GWh	根据国家和自治区的规定，垃圾焚烧发电企业需要在2023年4月28日前提交垃圾处理量相关材料和电费结算单的扫描件，以便核定和公布上网电量。材料需逐页加盖公章，并经相关部门确认。未按要求提交的企业，其上网电量将按燃煤发电机组基准电价处理，待核实后调整。各地价格主管部门需协助企业完成申报和核定工作。	自媒体	0
2968	湖南娄底：鼓励和支持先进材料产业企业错峰用电、建设储能电站	2023年5月，中国发布了139个电力储能项目，总规模达142GW，其中新型储能项目规模为115GW，224GWh。湖北省在储能项目中领先，功率规模达到29GW。锂电池主导储能技术，占86GW，183GWh。电网侧储能规模为84GW，主要分布在湖北、广西和山东，而电源侧储能功率规模增长至29GW，主要集中在广西、甘肃和新疆。总的来说，电网侧规模占比有所下降，而电源侧增长显著。	自媒体	0
880	新时期电力企业经济纠纷的法律解决策略	**摘要：**随着我国电力体制改革的深化和电力企业业务的扩大，经济纠纷逐年增加。文章探讨了电力企业经济纠纷的典型案例，归纳了主要纠纷类型，并提出了法律解决途径和改善建议。电力企业面临的法律风险主要包括侵权纠纷和合同纠纷。1. **案例分析**：   - 线屋纠纷：供电企业在建设高压电线时，因线路经过某公司的厂房和宿舍引发纠纷。法院认为供电局的建设符合规定，驳回了原告诉讼请求。2. **纠纷类型**：   - 侵权纠纷：涉及法律责任未履行造成严重损害，需确定产权归属及责任主体。   - 合同纠纷：因合同未履行产生争议，主要解决技术和经济问题。3. **法律解决途径**：   - **侵权纠纷**：明确产权归属，落实电力设施安全预防，查明事故原因，确保责任分清。   - **合同纠纷**：通过技术手段如智能收费管理，经济手段如信用证等，解决欠费问题。4. **改善建议**：   - 强化合同管理，避免法律风险，确保合同条款明确。   - 防范加工承揽合同的法律风险，如核查承揽方资质。   - 确保合同纠纷解决机制的可操作性，明确责任和违约条款。总结，电力企业需要根据不同纠纷类型选择合适的法律途径，以维护自身合法权益，提升服务质量。	自媒体	0
3794	广西关于报送2022年垃圾焚烧发电项目垃圾处理量相关材料的通知	上海市2023年政府工作报告概述了多个重点任务和目标。主要内容包括：1. **碳达峰和碳中和**：推进煤电节能降碳改造，发展LNG站线和分布式光伏，建设深远海海上风电示范，推动电动汽车充换电设施建设。2. **新型电力系统和绿色发展**：发展绿色园区、工厂、产品和供应链，淘汰高耗能低水平项目，实施公共建筑节能改造，推进碳普惠制度和倡导绿色生活方式。3. **经济和社会发展**：   - 生产总值突破4万亿元，金融市场交易总额和口岸贸易总额均显著增长。   - 推动浦东和长三角一体化发展，成功举办国际进口博览会，吸引外资和跨国公司。4. **基础设施和城市建设**：新增轨道交通线路，建设新城和产业项目，推动数字化转型和智能城市建设。5. **民生和社会服务**：新增养老床位，推广托育机构，改善老年人服务设施，提升社区服务和公共健身设施，保障民生和社会救助。6. **环境保护和生态建设**：推进碳排放交易系统，实施污染防治，扩展绿地和森林，落实生态岛建设计划。7. **疫情防控和经济恢复**：应对新冠疫情，强化应急指挥体系，提升防控能力，保障城市正常生产和生活秩序。报告中还提到，政府将继续优化营商环境，推进简政放权，强化法治政府建设，并致力于提升政府自身建设和服务效率。	自媒体	0
969	三峡集团又一项国家重点研发项目启动！	景洪市城市生活垃圾焚烧发电项目最近成功并网，标志着进入带负荷调试阶段。该项目位于景洪市嘎洒镇曼么克村附近，是西双版纳州第一个城市生活垃圾焚烧发电厂。其建设规模为每日处理750吨垃圾，年处理量2482万吨，预计年发电量约127,456,108千瓦时，年上网电量约10,394,108千瓦时。	自媒体	0
2057	我国首套自主知识产权氢液化系统调试成功	2024年1月16日，河北省邢台市清河县人民政府公示了该县分布式光伏的可开放容量。根据国网清河县供电公司测算，截至2023年1月1日，清河县的分布式光伏剩余可开放容量为688兆瓦。这一数据的发布旨在推动全县分布式光伏的科学和有序发展，促进光伏发电的就近消纳，并确保电力系统的安全运行。附件中还包含了220千伏变电站的可开放容量及供电范围一览表。	自媒体	0
3008	河北清河县：分布式光伏可开放容量仅剩6.88MW	近年来，中国电力行业的发电设备利用小时数出现了变化，主要受到新能源装机容量增加及电力供需状况的影响。以下是主要的关键信息：1. **整体趋势**：   - 2013年，全国6000千瓦及以上电厂的发电设备平均利用小时为4511小时，比2012年减少68小时。2. **水电**：   - 全国水电设备平均利用小时为3318小时，同比减少273小时。   - 主要省份（如贵州、福建、江西等）水电设备利用小时下降幅度超过600小时。3. **火电**：   - 全国火电设备平均利用小时为5012小时，同比增加30小时。   - 省份差异明显，宁夏火电设备利用小时最高达6173小时，吉林最低仅3433小时。   - 重庆、青海和福建的火电利用小时增加超过500小时。4. **核电**：   - 全国核电设备平均利用小时为7893小时，为2005年以来最高，同比增加38小时。5. **风电**：   - 全国风电设备平均利用小时为2080小时，为2005年以来最高，同比增加151小时。   - 主要风电省份（如云南、福建）的风电利用小时分别为2919小时和2745小时。6. **历史数据对比**：   - 从2005年至2013年，发电设备平均利用小时总体呈下降趋势，尤其是水电和火电。以上数据反映了中国电力行业在不同能源类型下的利用情况，以及各省份在能源利用上的差异。	自媒体	0
1647	2013年全国6000千瓦及以上电厂发电设备平均利用小时情况	重庆市发改委近日发布了关于第三监管周期重庆电网输配电价及相关事项的通知，主要内容如下：1. **输配电价标准**：重庆电网输配电价将严格按照国家核定的标准执行。2. **用电价格类别**：用户用电价格分为居民生活、农业生产和工商业用电三类。居民生活和农业生产用电价格保持不变，其余用电按不同类别执行。3. **工商业用户电价计费方式**：   - **100千伏安及以下**：执行单一制电价。   - **100千伏安至315千伏安**：可选择单一制或两部制电价。   - **315千伏安及以上**：执行两部制电价。现执行单一制电价的用户可以选择两部制电价。4. **需量电价激励机制**：选择需量电价的两部制用户，每月用电量达到260千瓦时及以上的，需量电价按照90%的标准执行。5. **工商业用户电价构成**：包括上网电价、上网环节线损费用、输配电价、系统运行费用、政府性基金及附加。6. **居民生活和农业生产用电价格**：保持不变，继续按现行目录销售电价执行。7. **保障措施**：市发改委及相关部门将监测政策执行情况，确保平稳实施，并解决执行中的问题。通知自2023年6月1日起生效，相关政策与通知规定不符的，以本通知为准。	自媒体	0
2214	西双版纳州第一个城市生活垃圾焚烧发电项目并网发电一次成功	新疆维吾尔自治区发改委于2021年10月14日发布通知，宣布自2022年1月1日起，调整电解铝行业的阶梯电价分档和加价标准。新政策要求严禁对电解铝行业实施优惠电价，同时加强节能监察和加价电费收缴。这一措施旨在推动电解铝企业降低能源消耗和碳排放，促进绿色低碳发展。	自媒体	0
3668	黑龙江铁力市科技振兴行动方案：强化数字领域科技成果与铁力产业发展需求的精准对接	6月27日，北京电力交易中心市场管理委员会召开2023年第一次全体会议。会议审议了电力市场建设与运营情况，讨论了市场交易规则和关键问题，并肯定了委员会在完善电力市场体系、促进资源优化配置方面的作用。2022年，交易中心推进了多层次电力市场体系，省间交易显著增长，并建立了绿证交易机制。会议强调了进一步拓宽思路、深化电力市场建设、适应新能源发展等方面的需求。还审议通过了多个交易工作方案和实施细则修订稿。	自媒体	0
3156	北京电力交易中心市场管委会2023年第一次全体会议：进一步完善省间与省内市场衔接	甘肃黄龙抽水蓄能电站项目于2月10日获得甘肃省发改委批复。该项目是国家和甘肃省十四五重点实施的能源发展计划中的重要项目，位于甘肃省天水市。设计总装机容量为210万千瓦，年发电量为235亿千瓦时，年抽水电量为3133亿千瓦时。建设工期为78个月，其中首台机组发电工期为63个月。主要建筑物包括上水库、输水系统、地下厂房、开关站、下水库、挡渣坎、泄水建筑物、补水建筑物及对外交通设施。	自媒体	0
3405	贵州省发改委等六部门印发《贵州省全面深化价格机制改革助力实现碳达峰行动方案》！	石家庄市人民政府发布了《石家庄市城镇垃圾处理费征收管理办法》。根据该办法，城市居民每户每月需缴纳3元垃圾处理费，而办理暂住户口的外地进城人员每人每月需缴纳2元。	自媒体	0
1833	2100MW！甘肃黄龙抽水蓄能电站项目获核准！	南方能监局近日发布了关于修订南方区域跨省区应急调度暂行规则的征求意见稿。主要内容包括：1. **应急调度定义**：当电力系统面临保安全、保平衡、保清洁能源消纳（保消纳）需求且市场化手段无法解决时，南方区域将按照网对网的方式进行应急调度。2. **启动条件及流程**：   - 电力调度机构在日前日内预测关键量化指标达到或超过启动阈值时启动应急调度。   - 应急调度需确保不增加支援方的安全风险、电力电量平衡缺口，且尽量减少支援方的清洁能源消纳弃电量。   - 受支援方省级调度机构需通过书面、调度台录音电话等方式向南网总调提出启动申请。南网总调也可主动启动调度。   - 多省份存在消纳空间时，按清洁能源消纳意愿和输电费用最小的顺序安排调度。3. **征求意见**：南方能监局征求社会对修订稿的意见，反馈截止日期为2023年7月26日，意见可通过传真或邮箱提交。	自媒体	0
2364	南方区域跨省（区）应急调度暂行规则（修订征求意见稿）发布	铁力市人民政府近日发布了《铁力市科技振兴行动方案（2022-2026年）》。该方案旨在通过提升科技创新能力来推动经济高质量发展，具体内容包括：1. **总体目标**：到2026年，建立与经济社会发展相适应的创新体系，显著提升科技创新能力，增强科技对产业发展的支持，改善创新创业服务环境，使全市的科技进步水平接近省平均水平。2. **主要任务**：   - **数字经济**：推进5G、大数据、物联网等新一代信息技术的应用，提升传统产业的生产效率和产品竞争力，支持企业的数字化改造。   - **生物经济**：利用林下生物资源，推动中药材良种繁育，开发功能性食品，推进生物环保技术应用。   - **冰雪经济及创意设计**：利用冰雪资源发展冰雪经济，支持创意设计和虚拟现实技术在文化旅游中的应用。   - **传统产业升级**：推动矿产、矿山等传统产业的技术创新，特别是绿色矿业技术的应用。   - **现代农业**：推进农业科技创新，提高农业生产效率，推广绿色生态种植和养殖技术。   - **科技保障民生**：运用技术提高公共卫生、安全和环保领域的科技支撑能力。3. **实施路径**：   - **研发投入提升**：加大财政科技投入，激励企业研发。   - **重点领域科技攻关**：聚焦数字经济、生物经济等领域的关键技术难题，推进重大科技项目。   - **科技成果转化**：建立科技成果产业化服务机制，支持科技成果的市场化应用。   - **科技型企业培育**：推动科技型企业的发展和高新技术企业的认定。   - **创新平台建设**：支持企业和科研机构建立技术研发平台，提高创新能力。   - **区域创新载体建设**：推进省级高新区建设，打造区域性创新高地。   - **创新生态建设**：优化科技创新政策环境，培养创新文化，提升全民科学素养。该方案还设立了工作落实和督导机制，确保重点任务的实施与推进。	自媒体	0
2361	新疆完善电解铝行业阶梯电价政策	哈尔滨市政府发布了支持数字经济发展的新政策。主要内容包括：引进和培育市场主体，重点支持智慧城市、数字农业、软件研发等领域；对投资大、具有市场潜力的项目提供资金补助；鼓励区块链企业和算力基础设施建设；支持数字基础设施建设和数字经济园区电力市场化交易；提供多种融资支持和人才引进奖励。政策自2023年6月7日起实施，至2026年5月25日有效。	自媒体	0
3341	黑龙江哈尔滨：持数字经济园区、数字基础设施企业参与电力市场化交易不受电压等级和用电量限制	贵州省发展改革委及其他五部门于6月25日印发了《贵州省全面深化价格机制改革助力实现碳达峰行动方案》。该方案的主要目标是通过深化价格机制改革，助力实现2030年前碳达峰目标。其核心内容包括：1. **政策目标**：   - **十四五期间**：进一步完善资源环境价格政策，提升资源利用效率和生态环境改善。   - **十五五期间**：形成健全的资源环境价格政策体系，推动绿色转型和资源高效利用。2. **主要措施**：   - **能源价格改革**：包括煤电价格市场化、电力市场化改革、天然气价格改革等，促进能源结构的绿色低碳转型。   - **水资源价格改革**：推进水资源费改税改革、完善水利工程供水价格机制、推动农业水价综合改革。   - **污水处理和垃圾处理**：调整污水处理费标准，推进差别化收费机制；实施垃圾处理收费制度，鼓励分类计价。   - **城镇供水和供热**：建立动态调整机制，推行供热计量收费，推进城镇供水价格改革。   - **交通运输**：优化车辆通行收费政策，完善客货运价格机制，促进绿色交通发展。   - **生态产品价值实现**：建立排污权、水权交易制度，推动绿色消费，促进生态产品价值转化。3. **实施保障**：   - 强化组织领导，细化工作计划和步骤。   - 鼓励创新，结合地方实际制定具体价格政策。   - 保障民生，确保低收入群体基本生活水平不受影响。该方案旨在通过市场化手段和价格机制改革，实现资源高效利用、生态环境保护及绿色低碳转型。	自媒体	0
3730	石家庄市城镇垃圾处理费征收管理办法：城市居民3元/户·月	宁夏回族自治区财政厅于2024年4月27日发布了关于财政支持碳达峰和碳中和的实施方案。方案旨在推动高水平建设新能源示范区，优化能源政策，支持可再生能源应用，推动工业节能减排，发展绿色低碳技术，改进交通运输体系，并加强生态保护和市场化投入。重点包括支持新能源项目、提高能源效率、推广绿色建筑、实施碳排放交易、发展绿色金融、以及提升碳汇能力等。该方案还强调了财政资金的合理配置和政策执行的监督。	自媒体	0
1394	新能源成湖南省电源装机增长主体《湖南省能源发展报告2022》发布	中国氢能联盟专家委员会主任余卓平在论坛上表示，到2030年，中国氢气年需求将达3715万吨，占终端能源消费的6%。到2060年，年需求将增至13亿吨，占20%。届时，氢气生产将主要依赖可再生能源，年产量预计达到1亿吨，电解槽装机将达到500吉瓦。这将使可再生能源制氢的减排量达到15亿吨，占目前二氧化碳总排放量的13%。	自媒体	0
2750	宁夏印发通知：《关于财政支持做好碳达峰碳中和工作的实施方案》任务分工	我国首套自主知识产权的吨级氢液化系统近日成功调试并实现了连续稳定生产。该系统在调试过程中累计稳定生产35小时，产出液氢3555立方米，满负荷工况下日产量为23吨，达到了预期目标。系统的90%以上关键技术实现国产化，这对我国高密度发射任务及氢能产业具有重要支撑作用。该系统不仅支持了航天系统对液氢的需求，也为氢的长距离储运和清洁能源应用提供了重要保障。	自媒体	0
1827	1000吨/日！绿色动力葫芦岛东部垃圾焚烧发电项目正式投产	2023年5月11日，绿色动力集团投资建设的葫芦岛东部垃圾焚烧发电综合处理厂成功通过了7224小时的满负荷试运行，标志着该项目由建设阶段转入正式生产运营阶段。该项目于2020年10月17日开工，期间克服了疫情和恶劣气候等困难，建设了一座优质工程。项目设计生活垃圾处理规模为1500吨/日，分两期建设：一期处理1000吨/日，配置2条500吨/日垃圾焚烧线和1台25MW抽凝式汽轮发电机组；二期根据垃圾量增长择机建设1条500吨/日焚烧线和1台12MW抽凝式汽轮发电机组。该项目将显著改善葫芦岛市的垃圾处理方式，减少环境污染，并促进垃圾减量化、资源化和无害化。	自媒体	0
2087	国家能源局定点帮扶甘肃省通渭县建成百万千瓦风电基地	雅安鼎立纸制品有限责任公司于5月19日启动了雅安市首个用户侧分布式储能电站项目。该项目位于雅州新区，建设2套100kW/215kWh的储能方仓，采用电化学储能技术，使用磷酸铁锂电芯，具备安全、经济、高效和智能运维的优势。	自媒体	0
2327	专家：碳中和情景下可再生能源制氢规模有望达到1亿吨	2016年12月，云南省高级人民法院发布了关于高压电触电人身损害赔偿案件的法律适用意见，首次明确了“经营者”的概念，指实际控制高压电能和电力设施的主体。此意见改变了以往电网企业承担无过错责任的做法，对法律适用具有指导意义。云南电网公司长期面临高压侵权案件频发及赔偿高额的问题，导致公司经营受到影响。新意见有助于明确责任界限，并促进电网企业的管理精益化，减少法律纠纷和社会影响。	自媒体	0
960	北海电厂二期2×1000MW扩建工程施工监理中标公示	2021年12月，甘肃省定西市通渭县的尖岗山风电场建成并网，风电装机容量达到110万千瓦，使其成为陇中地区首个百万千瓦级风电基地。自2012年国家能源局定点帮扶通渭县以来，该县风电开发成为重点，2014年规划建设120万千瓦风电基地，到十三五末已有50万千瓦项目完成，总投资364亿元，发电31亿千瓦时，税收1500万元。2021年，70万千瓦风电项目开工，其中60万千瓦年底前并网发电，预计十四五末年发电224亿千瓦时，每年税收超1亿元，成为当地重要支柱产业。	自媒体	0
2338	云南出台“新规”明确涉电侵权案件界定	福建省于2024年3月17日发布了首份光储充检充电基础设施建设管理指南，适用于该省光储充检设施的规划、建设、运营及维护。指南要求到2025年建成200个光储充检充电设施，支持包括公共停车场、工业园区和高速服务区等地的建设。设施应采用智能储能电池系统，鼓励工程总承包方式。指南还规定了建设标准、消防安全、运营维护等具体要求，并对配套设施的建设面积做了限制。	自媒体	0
1968	四川雅安首个用户侧分布式储能电站项目正式落地	北极星电力网报道，国家能源招标网发布了广西公司北海电厂二期21000MW扩建工程施工监理项目的中标候选人公示。具体信息如下：- **标段包编号**：CEZB230502491001- **第一中标候选人**：中南电力项目管理咨询湖北有限公司，投标报价为人民币1,900,000,000元- **第二中标候选人**：广东天安项目管理有限公司，投标报价为人民币1,900,000,000元	自媒体	0
1785	总投资超5亿！渭南市中心城区垃圾焚烧发电项目并网成功	山西建投安装集团的渭南市中心城区垃圾焚烧发电项目近日成功并网发电，标志着项目正式进入运营阶段。该项目是渭南市的重点民生工程，位于华州区寺底村北，占地121亩。设计处理垃圾量为750吨/天，配置有1台机械炉排焚烧炉、1台18MW凝汽式汽轮机、1台18MW发电机组。烟气净化采用SNCR、活性炭吸附、半干式脱酸、干石灰喷射和袋式除尘的组合工艺。项目年处理垃圾约27万吨，年发电量约11亿度，能减少二氧化碳排放10万吨。	自媒体	0
978	南网超高压公司2023年第一批物资公开竞争性谈判项目成交结果	2023量子信息技术学术交流大会被中国科协收录为重要学术会议，并出现在指南2023中。指南2023涵盖了1060个高质量学术会议，重点集中在工程与材料科学、医学科学和信息科学领域。会议主题包括创新发展、碳中和和绿色低碳等。指南采取线上发布，强调提升学术会议质量和科技自立自强。	自媒体	0
2987	首个省级“光储充检”建设指南发布！	南网超高压公司2023年第一批物资公开竞争性谈判项目（项目编号：CG0100062001586561）已公布成交结果。	自媒体	0
1551	新能源场站与配建储能首次作为联合主体完成市场化交易	漳州市在“十四五”规划中将致力于成为东南沿海最大的清洁能源基地。计划在2025年前实现新能源产业产值500亿元，重点发展核能、风能、氢能和光伏发电。漳州将推动海上风电项目、核电机组建设、储能产业、光伏产业等方面的综合发展，并建设新能源汽车产业基地。该市还将加强清洁能源技术应用，助力绿色交通和装备制造，推动区域融合及生态文明建设。	自媒体	0
3606	吉林长春市数字经济发展行动计划：力争实现全市规模以上工业企业数字化转型全覆盖	长春市政府发布了《数字经济发展行动计划》，目标是到2025年提升数字经济核心产业的增加值占比超过10%。计划包括加快数字基础设施建设，如5G网络、光纤宽带、云计算和算力中心；推动工业互联网、智慧农业和数字影视产业发展；构建光电信息和人工智能产业生态。还强调数据要素市场机制的完善和数字安全保障。计划旨在通过产业数字化转型和新兴数字业态的引领，推动长春市高质量发展。	自媒体	0
3331	上海：关于优化建设项目新增主要污染物排放总量管理推动高质量发展的实施意见	北极星电力网报道	自媒体	0
3192	漳州市：打造东南沿海最大的清洁能源基	**上海市生态环境局实施意见总结****背景与目的：**- 上海市生态环境局于2023年5月30日发布了《关于优化建设项目新增主要污染物排放总量管理推动高质量发展的实施意见》。- 主要目的是优化管理新增主要污染物的排放总量，以推动高质量发展并持续改善生态环境质量。**基本原则：**1. **总量与环境质量挂钩：** 根据生态环境质量情况调整建设项目的新增总量削减比例，对达标与不达标地区实施不同控制措施。2. **政府与市场调节结合：** 建立总量指标储备库，优先在企业内部或地区平衡新增总量，重大项目应采用最优技术。3. **总量控制与减排联动：** 严控重点领域的新增总量，鼓励通过改进治理能力和产业调整来减排。4. **核算与削减替代：** 确保新增总量的削减替代措施可落实、可检查、可考核。**实施范围：**- **主要污染物：** 包括废气污染物（二氧化硫SO2、氮氧化物NOx、挥发性有机物VOCs、颗粒物）、废水污染物（化学需氧量COD、氨氮NH3N、总氮TN、总磷TP）、重点重金属（铅、汞、镉、铬、砷）。- **削减替代范围：** 针对废气、废水和重点重金属污染物的新增总量分类实施削减替代。**实施要求：**1. **核算要求：** 建设项目需按照相关技术规范进行污染物排放总量核算。2. **削减替代实施：** 针对不同污染物，实施相应的削减替代措施，确保项目投产后不恶化环境质量。3. **削减来源：** 可从重点工程减排、企业内部调整、排污权交易等方式获取削减来源。4. **记录与审查：** 生态环境部门需建立台账，审核环评文件中的总量削减方案，并在排污许可证中明确措施。**附加信息：**- 本意见自2023年8月1日起施行，有效期五年。如有新规定，按新规定执行。通过这些措施，上海市意在通过科学管理污染物排放，推动经济高质量发展，同时保护和改善环境质量。	自媒体	0
