id	title	abstract	label	actual
1389	汇流箱和电力系统	本实用新型实施例公开了一种汇流箱和电力系统,涉及光伏领域,能够使每一组串正负两极线缆就近排列,达到排布整齐、安装方便的技术效果,解决了不同组串线缆容易错位以及理线工作量大的技术问题。所述汇流箱,包括安装板和负极接线端口,以及设置在所述安装板上的正极接线端口,所述汇流箱还包括：负极安装架,所述负极安装架设置在所述安装板上；所述负极安装架具有一安装架装配体,所述安装架装配体与所述安装板之间具有空隙,所述负极接线端口设置在所述安装架装配体上；所述正极接线端口和所述负极接线端口平行排列。本实用新型适用于光伏发电系统,或者风力发电系统,或者包括多种发电形式的发电系统,或者其它需要设置汇流箱的电力系统。 	专利	1
1390	一种智能化微网系统	本实用新型涉及一种智能化微网系统,该微网系统包括发电单元、储能单元、负荷单元、转换装置、通信网络及控制装置,发电单元通过转换装置分别与储能单元及负荷单元连接,转换装置通过通信网络与控制装置连接。与现有技术相比,本实用新型集成光伏发电、风力发电、多种类型和容量的储能单元及现代电力电子、通信、控制技术,建立一个智能化微网系统,在实现高可靠性供电的同时,实现可再生能源的优化配置。 	专利	1
1391	集成氢气储能的固体氧化物燃料电池联供系统及运行策略	本发明公开了一种集成氢气储能的固体氧化物燃料电池联供系统及运行策略,包括电解水制氢储能子系统、固体氧化物燃料电池发电子系统、余热回收子系统、吸收式制冷/制热子系统。该系统利用风力发电、光伏发电、廉价谷电通过质子交换膜电解池制取绿氢,结合机械压缩实现高效储能；同时,采用以氢气为燃料的固体氧化物燃料电池进行发电,实现绿色、高效、零排放发电；利用余热回收系统逐级回收氢气、氧气压缩过程产生的压缩热及燃料电池系统中的燃气轮机排气余量；最后,利用双效吸收式制冷机/热泵,满足供冷/供热需求。本发明可有效平抑风能、太阳能发电的间歇性与波动性,对风力发电、光伏发电、廉价谷电进行存储,实现高效发电及能量的梯级利用,同时满足用户冷、热、电、氢气、氧气的用能需求。 来源：百度搜索“马克数据网”	专利	1
1392	风电场分布式高电压穿越辅助系统	本实用新型公开一种风电场分布式高电压穿越辅助系统,该系统应用于风力发电机组和变压器所组成的并网点中,其特征在于,该系统包括：控制器模块、投切器模块及电抗器。本实用新型提高了风电机组高电压穿越的能力,有效防止高电压引起的风机脱网,实现风场的高电压穿越,有效地控制并网点的电压稳定在允许范围内。 	专利	1
1393	柔性直流与交流并联运行方式下的输电系统	本实用新型提供一种柔性直流与交流并联运行方式下的输电系统,包含：第一变压器和第二变压器,分别通过母线连接风电场；交流并网线路,一端连接第二变压器,另一端连接电网系统或电网中转站；第一换流站,其输入端电路连接第一变压器；第二换流站,其输入端电路连接第一换流站,输出端电路连接电网系统或电网中转站；直流线路,其两端分别连接第一换流站与第二换流站。本实用新型采用柔性直流系统实现风电场与电网系统的并网连接,减轻风电的电力波动对电网系统的影响,提高风力发电的安全性和稳定性。 	专利	1
1394	一种可再生能源制氢综合供电系统	本发明涉及可再生能源领域,本发明提供一种可再生能源制氢综合供电系统,包括智能监测控制平台、光伏发电系统、风力发电系统、水力发电系统、蓄电池、电解水制氢系统、氢燃料电池系统、电网、用电负荷、氢能使用装置。风力发电系统、光伏发电系统、水力发电系统、蓄电池互补为电解水制氢系统提供供电电源,氢燃料电池系统作为外部电网削峰填谷的备用供电系统,智能监测控制平台接收光伏发电系统、风力发电系统、蓄电池、电解水制氢系统的电压或电流状态并且对其进行判断和监测。本发明实现了分布式风光水能源的有效消纳,提高清洁的可再生能源的综合利用效率,同时有效的生产绿色的二次氢能和电能。 	专利	1
1395	一种变电站二次设备	本实用新型公开了一种变电站二次设备,包括综合自动化装置、一体化电源系统和通信装置,所述综合自动化装置、一体化电源系统和通信装置相连；所述综合自动化装置包括依次连接的线路保护测控柜、主变压器保护测控柜、电能计量屏、频率电压紧急控制装置、电能质量检测柜、二次安防设备、电力调度数据网接入设备柜、升压站微机监控系统、电压无功控制装置、通信接口柜、主机工作站、微机五防系统、网络设备器、卫星对时装置、视频监视系统和门禁系统。具有自动化设备数量减少,节省建设投资,系统的可靠性得到提高,方便维护检修的优点。 来源：百度搜索“马克数据网”	专利	1
1396	一种具有并网/孤网自动无缝切换功能的微电网实验平台	本实用新型提供的一种具有并网/孤网自动无缝切换功能的微电网实验平台包括通过以太网线与监控平台相连的前置协调控制器；微电网发电单元配电柜和微电网用电单元配电柜分别通过RS485总线与前置协调控制器通信；微电网发电单元配电柜与微电网用电单元配电柜并联后通过母联开关单元并入电力系统电网；母联开关单元的电力电子开关与微电网实验开关串联后并联在旁路开关的两端；和现有技术相比,本实用新型提供的一种具有并网/孤网自动无缝切换功能的微电网实验平台能够模拟微电网实验平台得电和失电两种状态,完成并网、孤网、并网/孤网切换和孤网/并网切换多种运行模式下的稳态和动态实验。 	专利	1
1397	风电场静止式无功补偿发生器关联性能检测系统	本实用新型公开了一种风电场静止式无功补偿发生器关联性能检测系统,解决了检测风电场之间关联性能困难的问题。包括在35kV母线(1)上分别设置有电压互感器(4)、两个无功发生器和容性无功补偿器(11),风电场主变压器(3)的低压侧电流互感器(2)的二次侧A相与电能质量在线监测仪(12)的第一检测通道的电流输入端子电连接,第一无功发生器电流互感器(5)的二次侧A相与电能质量在线监测仪(12)的第二检测通道的电流输入端子电连接,第二无功发生器电流互感器(7)的二次侧A相与电能质量在线监测仪(12)的第三检测通道的输入端子电连接。检测出两套无功发生器之间的关联性能水平。 来源：百度搜索“马克数据网”	专利	1
1398	一种警务室	本实用新型涉及一种警务室,包括电力系统,电力系统包括配电柜,配电柜连接市电变压器、配电柜内设有总电源控制装置,总电源控制装置分别连接发电机组、照明设备电源控制装置、办公设备电源控制装置和空调设备电源控制装置,空调设备电源控制装置连接空调设备,照明设备电源控制装置分别连接太阳能发电系统和周界照明系统,办公设备电源控制装置分别连接UPS发电系统、周界警示系统、办公设备和视频监控系统。本实用新型有益效果：警务室能够在市电断电后前换到发电机供电、太阳能供电、UPS不间断供电等模式,确保警务室电力供应；视频监视系统使警务室能够将辖区内的视频监控及时共享到公安网。 	专利	0
1399	一种面向智能电网发展的区域电网生产系统	本实用新型涉及智能电网。一种面向智能电网发展的区域电网生产系统,包括智能电网基础设备,所述智能电网基础设备包括发电设备、蓄电设备、配电设备,所述发电设备包括一煤炭发电设备,还包括一辅助发电设备,所述辅助发电设备是水力发电设备、风力发电设备、太阳能发电设备、地热发电设备、潮汐发电设备中的任意一种,所述煤炭发电设备和所述辅助发电设备均连接所述配电设备,所述配电设备连接所述蓄电设备。本实用新型设有两套发电设备,允许智能调度,实现电网的无间断供电。 	专利	1
1400	一种智能高效微电网	本实用新型公开了一种智能高效微电网,包括风力发电机、柴油发电机、太阳能电池、电池组、第一开关单元、第二开关单元、第三开关单元、第四开关单元和储能逆变器；所述的储能逆变器包括第一控制器模块、第一数据存储模块、储能模块、逆变模块和GPRS通信模块；还包括风速传感器模块、光照传感器模块和第二控制器模块；所述的第二控制器模块控制第一开关单元、第二开关单元、第三开关单元和第四开关单元的开与关；所述的第二控制器模块与第一控制器模块电连接；还包括手机终端；所述的第一控制器模块通过GPRS通信模块与手机终端通信；还包括变压器、电网和负载；储能逆变器给负载供电；储能逆变器通过变压器将多余的电能供给电网。 	专利	1
1401	一种含多源电网的无延时最优无功协调控制系统	本实用新型属于电力系统运行控制技术领域,尤其涉及一种含多源电网的无延时最优无功协调控制系统。它包括多源电网无功功率协调控制终端装置、风力发电系统、光伏发电系统、火电发电系统、负荷A、负荷B、SVG和中央监控单元。本实用新型在大量分布式电源接入电网的无功潮流控制中,根据电网未来时刻的最优潮流计算,达到控制操作在对应电网潮流信息的一时刻。其中多源电网无功功率协调控制终端装置辅助能够提供线路电感、电容的串并联多种模式接入,实现感性和容性无功的投入功能和辅助切机功能,确保完成电网无延时无功潮流最优准确控制,避免风力发电系统和光伏发电系统的随机性和不确定性。 	专利	1
1402	一种FES子系统	本实用新型涉及电力系统技术领域,具体涉及一种FES子系统,能够配合配电自动化系统实现配网流程化的业务管理,提升配网调度管理水平,实现科学化地管理各类设备,从而提高经济效益。本实用新型采用了以下技术方案：一种FES子系统,其特征在于：包括交换机A和交换机B、通过网络分别与交换机A和交换机B连接的至少一个前置机以及终端服务器、通过网络与交换机A连接的路由器,所述终端服务器连接有若干个设备容器,所述路由器连接有若干个网络设备。作为优选,所述设备容器包括变电站、馈线、发电厂站、环网柜、配电室、箱式变、电缆分支箱中的至少一种。 	专利	1
1403	太阳能热电厂	一种太阳能热电厂,由光伏太阳能发电系统,空气源热泵制热制冷系统、地源热泵供暖供冷及供热水的三联供系统组成,所述的光伏太阳能发电系统是太阳能光伏电池板发电阵列7、光伏发电阵列输出线18、光伏发电厂监控子系统8、监控系统输出线及二次控制线19、并网逆变器及安全子系统9和电网10依次连接组成,所述空气源热泵制热制冷系统是由空气源热泵及控制子系统2、能量输入管路20、地埋管换热储能子系统6、能量输出管路21、电源连接线17和电网10依次连接组成,所述的地源热泵供暖供冷及供热水的三联供系统是由能量储存端与能量使用端构成,该发明属于供热供冷及供热水兼发电的太阳能热电厂。 	专利	1
1404	风电场的拓扑结构、升压控制装置及系统	本实用新型的实施例提供了一种风电场的拓扑结构、升压控制装置及系统。所述风电场的拓扑结构包括：一一对应设置且选择性连接的至少一个风力发电机组集群和至少一个机组升压变压器集群,其中,所述风力发电机组集群包括多台并联连接的风力发电机组,所述机组升压变压器集群包括多台并联连接的机组升压变压器。通过本实用新型的风电场的拓扑结构、升压控制装置及系统,使得风力发电机组升压变压器长期运行于高效率区间,功率损耗较小。并且,同组的机组升压变压器互为备用,提高了风电场集电网的可靠性。 来源：百度搜索“马克数据网”	专利	1
1405	一种模块化H桥级联型多电平互平衡电力电子变压器	本实用新型提供一种模块化H桥级联型多电平互平衡电力电子变压器,以IGBT为基本构成电力电子器件,利用有效的控制策略使得电力电子变压器满足四象限控制运行,可以进行双向潮流控制,并且主电路采用H桥级联型多电平模块化结构,方便大规模模块化生产,可以满足实际高电压等级应用,并使输出电压谐波含量更低,器件开关频率低,损耗更小,无均压问题。本专利提出的系统结构为AC/DC/AC方式,具备高压级、隔离级和低压级,在完成常规变压器变压、隔离、能量传递等功能的同时,亦可以完成潮流控制和电能质量调节功能。 	专利	1
1406	抑制风电场强迫功率振荡的飞轮储能装置	本实用新型公开了一种抑制风电场强迫功率振荡的飞轮储能装置,其特征是在风电场升压变压器的低压侧安装飞轮储能装置,飞轮储能装置包括飞轮、旋转电机、第一换流装置、第二换流装置、直流电容以及输出功率控制模块；风电场输出功率P接入输出功率控制模块的输入端,输出功率控制模块的输出信号分别接入第一换流装置和第二换流装置,通过第一换流装置和第二换流装置实现飞轮储能装置的输出功率调节,用以平抑风机塔影效应带来的三次功率脉动。本实用新型安装和维护方便,输出功率响应快,能有效降低风机发生强迫功率振荡的概率,提高风力发电系统的运行效率。 	专利	1
1407	一种用于分布式光伏发电站的电力监控系统	本实用新型涉及电力技术领域,尤其是涉及一种用于分布式光伏发电站的电力监控系统,其特征在于包括变配电网络、无线信号接收服务器及至少一路新能源发电及送电模块,每路新能源发电及送电模块包括：光伏发电模块、电压逆变模块、智能电表、采集模块、无线发射模块、稳压模块。本实用新型主要解决了分布式光伏发电站的电力监控问题。本实用新型具有以下主要有益技术效果：能监控分布式光伏发电站的工作情况、电能质量及向电网输送的电能量,便于费用结算、便于维护和电力调度。 	专利	1
1408	一种双母线的新型主接线	本实用新型提供一种双母线的新型主接线,通过设置至少一个电力电子变压器,可以实现潮流的双向按需调配、有功无功复合支撑、电能质量隔离和控制、故障限流等综合控制功能。在两条母线之间设置有开断控制器。当所述开断控制器使用母联柔性控制器时,不仅能够控制两条母线间的通断状态,而且可以实现潮流于两条母线间的灵活分配。所述变压器与开断装置连接,当所述开断装置采用电力电子快速开断装置时,可以实现系统故障的快速切除。与传统变电站双母线的主接线形式相比,本实用新型在传统主接线形式的基础上融入了电力电子设备,具备灵活可控、反应迅速等优势,实现了一系列综合控制功能。 	专利	1
1409	基于家庭能源管理的户用微电网系统	本实用新型公开了一种基于家庭能源管理的户用微电网系统,包括：光伏电源、光伏逆变器、储能装置、开关、单向电表、双向电表、市电电网、户内变电箱、家庭负载和控制器；光伏电源、光伏逆变器、开关、单向电表、双向电表依次串联连接；储能装置接入光伏逆变器与开关之间；双向电表的一端连接到市电电网,另一端通过户内变电箱与家庭负载连接；控制器包括与光伏逆变器和储能装置连接的分布式发电控制器和与家庭负载连接的家庭负荷控制器。所述户用微电网系统通过分布式发电控制器和家庭负荷控制器能够根据家庭负载的用电状态、光伏电源以及储能装置的使用情况实现电能与负荷的协调控制。既保证了电网的安全运行,又提高了微电网系统的用电效率。 	专利	1
1410	交直流变换装置、风力发电机组及风电场系统	本实用新型实施例公开了一种交直流变换装置、风力发电机组及风电场系统。该交直流变换装置包括：多绕组移相变压器和级联式整流器；多绕组移相变压器包括一个一次绕组和N个二次绕组；级联式整流器包括N个三相整流单元；第i个二次绕组和第i个三相整流单元连接,1≤i≤N；第1个三相整流单元的直流输出端的负极和第N个三相整流单元的直流输出端的正极作为对外连接接口；第j个三相整流单元的直流输出端的正极和第j+1个三相整流单元的直流输出端的负极连接,1≤j≤N-1。本实用新型实施例的交直流变换装置、风力发电机组及风电场系统,能够有效降低线路成本和线路有功消耗,提高系统稳定性。 来源：百度搜索“马克数据网”	专利	1
1411	光伏发电系统	本实用新型涉及一种光伏发电系统,包括：组件支架、太阳能电池方阵、汇流箱、逆变器、箱式变压器、配电室、动态无功补偿室、动态无功连接变压器和控制器,控制器控制太阳能电池方阵将太阳能转化为直流电,汇流箱将直流电进行整合得到完整直流电,逆变器将完整直流电转化为交流电,配电室将交流电存储至目标蓄电池,和/或,配电室将交流电通过动态无功补偿室进行无功补偿得到无损交流电,动态无功连接变压器将无损交流电并入目标电网,以供用户使用。通过太阳能电池方阵实现太阳能发电的规模化,能够满足大规模用户的用电需求。 	专利	1
1412	一种智能化的校园建筑电能监控系统	本实用新型公开了一种智能化的校园建筑电能监控系统,包括功能性建筑内设有的电力控制系统、校园变电中心内设有的校园变电控制系统和校园能耗管理中心设有的校园能耗装置,电力控制系统的太阳能电池和风电机都依次与汇流箱、风光互补充放电控制器、蓄电池、逆变器、双电源切换柜、变压器Ⅰ与低压配电柜I的输入端连接,低压配电柜I的输出端分别与负载和智能监控分柜连接；10kV电网依次与双向计量柜、高压配电柜、变压器Ⅱ、低压配电柜II和智能监控总柜连接,打印机、大屏幕、工作站、网页服务器和数据库服务器之间通过网线Ⅰ相互连接。本实用新型能够非常方便、精确地监控和保护智能电网导线,实现了太阳能发电、风电和市电等新老电能互补的供电方式,同时通过智能监控总柜和智能监控分柜实现了校园能耗管理中心对电力负荷的集中监控。 来源：百度搜索“马克数据网”	专利	1
1413	一种双母线分段的新型主接线	本实用新型提供一种双母线分段的新型主接线,通过设置至少一个电力电子变压器,实现潮流的双向按需调配、有功无功复合支撑、电能质量隔离和控制、故障限流等综合控制功能。在两条母线之间、每条母线的相邻分段母线之间设置开断控制器,当所述开断控制器使用母联柔性控制器时,不仅能控制两条母线之间以及每条母线的相邻分段母线之间的通断状态,而且可以实现潮流的灵活分配。当与所述变压器连接的开断装置采用电力电子快速开断装置时,能实现系统故障的快速切除。与传统变电站双母线分段的主接线相比,本实用新型在传统主接线的基础上融入了电力电子设备,具备灵活可控、反应迅速等优势,实现了一系列综合控制功能。 	专利	1
1414	一种发电厂主厂房照明的接线	本实用新型涉及一种发电厂主厂房照明的接线,包括：连接至照明及检修380/220V#PC#A段的正常照明工作电源回路,以及连接至照明及检修380/220V#PC#B段的备用照明工作回路,A段与B段之间装设有载自动调压器并连接至主厂房照明及检修的变压器；正常照明工作电源回路包括依次连接的若干太阳能电池板、直流防雷汇流箱、直流配电箱、并网逆变器和低压断路器A；备用照明工作回路包括：通过若干低压断路器B连接至B段的若干照明馈线、若干暖通馈线和若干检修馈线。本实用新型的有益效果：电源接至主厂房照明检修段,正常由太阳能发电供电,当太阳能发电失电后,由照明检修变压器供电,降低发电厂的厂用电率,节约能源。 	专利	1
1415	带风力发电的翻折式太阳能电池板	本实用新型公开了一种带风力发电的翻折式太阳能电池板,通过太阳能电池活动板翻折连接在太阳能电池基板上,能够减少土地使用面积,通过气缸将太阳能发电活动板翻开,使阳光能够照射到太阳能发电活动板上,从而提高了太阳能利用率,也提高了光伏发电效率,增加了发电量,通过气缸收起太阳能发电活动板,使得地面上的植被不被遮挡,从而使植被能够正常生长,避免水土流失,保护了环境,通过风向传感器能够感应风吹来的方向,通过风向传感器与电动环形轨道通信连接,使电动环形轨道上的滑块带动风车发电装置沿电动环形轨道滑动,使风车发电装置的叶片始终朝向风吹来的方向,从而使风车发电装置的发电效率最大化,进而使风能得到最大的利用。 	专利	1
1416	一种基于微电网技术的低温离网智能供电系统	本实用新型公开了一种基于微电网技术的低温离网智能供电系统,包括光伏阵列、供电控制板、低温钛酸锂电池成组、电池成组保护模块、供电保护单元和微电网能量控制器,所述供电控制板的一端通过电子开关K1连接光伏阵列,供电控制板还通过电子开关K1连接低温钛酸锂电池成组,供电控制板还通过电子开关K3连接供电保护单元。本实用新型将光伏系统控制技术和低温储能技术引入到离网光伏智能供电系统中,同时融合了光伏发电系统与储能电池发电系统所具备的优势,离网光伏智能供电系统输出电压自适应,为临时供电和偏远地区监控等小型及低温型系统供电提供最佳解决方案。 	专利	1
1417	低压光伏发电表箱	本实用新型提供一种低压光伏发电表箱,属于光伏发电计量工具领域,包括箱体,箱体上设有光伏发电设备与逆变器,光伏发电设备输出端连接到逆变器一端,逆变器另一端通过K4出线开关,连接到单向智能电表的输入端,单向智能电表的输出端分别连接到用户的负荷上和K3进线开关的一端,K3进线开关的另一端通过K2出线开关连接到双向智能电表一端,双向智能电表另一端通过K1进线开关连接到电力系统中,可精确测量光伏发电数据。 	专利	1
1418	一种小动力负荷智能控制系统	本实用新型公开了一种小动力负荷智能控制系统,控制系统的计量电流互感器接电能计量模块,电能计量模块计算用户电能数据并输出到中央处理器。中央处理器双向连接GSM短信/GPRS通信模块,GSM短信/GPRS通信模块通过无线网络系统接后台管理系统；中央处理器同时接驱动机构、防撬检测和指示灯,驱动机构接合/分闸执行机构,以在需要时对用户进行断电或送电。本实用新型具有设备故障自检报警功能,能根据用户预期的电力负荷大小数据进行在线实时对用户电力负荷进行监测,避免因小动力用户的过载引起其它用户电能质量下降,同时对电力系统进行有效监管,提倡有序用电行为,便于电力公司合理规划电力电源接入点。 	专利	1
1419	一种风光储一体化微电网总平面布置结构	本实用新型公开了一种风光储一体化微电网总平面布置结构,包括储能模块、光伏发电模块、第一风力发电模块、配电模块和第二风力发电模块,第一风力发电模块和第二风力发电模块均设置有多个,并且第一风力发电模块和第二风力发电模块并排成一列设置,第一风力发电模块和第二风力发电模块后侧设置有储能模块,储能模块的后侧设置有第一逆变器,光伏发电模块并排成一列设置在第一风力发电模块和第二风力发电模块的前端底部,所述储能模块的后端设置有第一变压器。本实用新型通过设置储能模块、光伏发电模块、第一风力发电模块、配电模块和第二风力发电模块,解决了现有的技术布局不够合理,资源消耗大,投资成本高的问题。 	专利	1
1420	燃煤发电机组与新能源发电机组的多能互补发电系统	本实用新型涉及燃煤发电机组与新能源发电机组的多能互补发电系统,所述多能互补发电系统包括燃煤发电机组与所述新能源发电机组,所述新能源发电机组包括风力发电机构、太阳能光伏发电机构、生物质发电机构及水力发电机构。本实用新型的多能互补发电系统将大型煤电作为风电、光伏发电、生物质发电等新能源发电机组的终端用户,煤电以厂用电的形式梯级分层地消纳附近风电、光伏发电、生物质发电产生的电力,从而减少电网中新能源发电所占比重,减小新能源负荷波动对电网的扰动,同时,借助大型煤电这一终端用户吸纳新能源的发电,解决目前新能源发电面临的弃风、弃光、弃水问题和煤电与风能、光能及生物质能等新能源发电互补难的问题。 	专利	1
1421	一种风电装置及集电系统	本申请公开了一种风电装置及集电系统,包括：风力发电机,用于输出电能；第一变压器,与风力发电机相连,用于将风力发电机的电能由第一电压等级提升为第二电压等级；第一高压配电装置,与第一变压器相连,用于保护第一变压器。本方案通过将风电装置的电压等级由第一电压等级提升为第二电压等级,若单个风电装置容量不变的情况下,单个风电装置的输出电流减小,在风电场总容量不变的情况下,整个风电场的风电装置数量就会减少,实现了通过较少数量的风电装置实现原较多数量才能实现的电能产出,在一定程度上减少了风电机组维护成本高的问题。 	专利	1
1422	基于海水的二氧化碳分解制氢发电新型综合系统	本实用新型公开了一种基于海水的二氧化碳分解制氢发电新型综合系统。所述系统包括海水制氯化钠系统、电解池系统、电池系统和二氧化碳供应系统；富含氯化钠的海水输入海水制氯化钠系统中,经处理后的固体氯化钠输入电极池系统中进行电解；电解池系统电解产生的金属钠输入至电池系统中,作为电池系统的负极材料；电解池系统电解产生的氯气排放；二氧化碳供应系统向电池系统的正极室内通入富含二氧化碳的气体,电池系统的正极室产生氢气；电力供应系统向电池系统供电。本实用新型采用电化学的手段设计二氧化碳分解制氢发电系统,以海水和二氧化碳为原料,利用风力发电、太阳能发电、潮汐能发电等可再生能源发电或余的电力,连续生产电能、氯气和氢气。 	专利	1
1423	燃气三联供与可再生能源的稳定供能系统	一种燃气三联供与可再生能源的稳定供能系统,该系统包括：太阳能发电设备、风力发电设备、燃气发电机、整流器、直流母线、储能设备、逆变器、制冷机、余热机、供热设备、用电设备、用冷设备以及用热设备。太阳能发电设备和风力发电设备分别电连接直流母线；燃气发电机电连接整流器的输入端,整流器的输出端电连接直流母线；储能设备的输入端电连接直流母线,储能设备的输出端电连接逆变器的输入端,逆变器的输出端电连接用电设备,逆变器的输入端还电连接直流母线；燃气发电机通过管道余热机,余热机通过管道分别连接用热设备和用冷设备,制冷机通过管道连接用冷设备；供热设备通过管道连接用热设备。本实用新型能够为用户持续稳定供能。 	专利	1
1424	一种并网型海岛电网的微电网系统	本实用新型公开了一种并网型海岛电网的微电网系统,包括储能系统,其通过升压变压器接入海岛电网交流母线；配电网负荷系统,配电网负荷系统将用户负荷端通过快速固态开关与配电网负荷变压器连接；柴油发电系统,其作为微电网系统处于孤岛运行时的主电源；风力发电机系统,其包括异步风力发电机组,异步风力发电机组的定子输出侧串联接入背靠背变流器,背靠背变流器输出经升压后送至海岛电网交流母线；光纤通信网,在海岛电网中沿输配电线路架设光纤,并在各电源点、负荷点及控制终端处安装光纤通信收发装置,形成海岛电网光纤通信网；微电网能量协调优化与控制系统,其经光纤通信网实时汇集海岛电网运行数据,并下达控制指令。 	专利	1
1425	变电站光伏交直流系统	本实用新型公开了一种变电站光伏交直流系统,属于电力系统技术领域。所述变电站光伏交直流子系统包括：变电站交流子系统、变电站直流子系统、光伏发电子系统、储能子系统以及集中控制单元；所述变电站交流子系统包括站用变压器和交流电源屏,所述变电站直流子系统包括直流电源屏和双向变流器,所述光伏发电子系统包括光伏组件和第一DC/DC转换器,所述储能子系统包括蓄电池组和第二DC/DC转换器；所述交流电源屏通过所述双向变流器与所述直流电源屏电性连接,所述光伏组件通过所述第一DC/DC转换器与所述直流电源屏电性连接,所述蓄电池组通过所述第二DC/DC转换器与所述直流电源屏电性连接。采用本实用新型,可以提高光伏发电系统的利用率。 	专利	1
1426	一种综合管廊电力舱的通风系统	本实用新型提供了一种综合管廊电力舱的通风系统,涉及电力传输技术领域。系统包括风力发电系统或太阳能发电系统,以及市政电源系统、管廊变压器、风机供电系统、监控中心设备、设置在电力舱顶部的一至多个通风装置和设置在电力舱内部的一至多个环境监控装置；通风装置设置有风机,风机与风机供电系统连接；风力发电系统或太阳能发电系统依次经过市政电源系统和管廊变压器连接到风机供电系统,为风机供电系统供电；环境监控装置和风机分别与监控中心设备通信连接；环境监控装置,用于监控电力舱内部的环境参数,并将环境参数上传到监控中心设备；监控中心设备,用于控制风机的运行。 	专利	0
1427	一种微电网系统	本实用新型涉及一种微电网系统,属于微电网技术领域,解决了现有光伏发电因发电不平稳导致产生的电能无法直接供负载及并网使用的问题。一种微电网系统,包括光伏阵列、电压变换装置、充电电池、DC/AC变流器；所述电压变换装置包括DC/DC升压变流器、DC/DC降压变压器和切换控制电路；当光伏阵列输出电压高于基准电压时,所述切换控制电路控制DC/DC降压变流器工作,否则,控制DC/DC升压变压器工作；所述光伏阵列输出电压通过所述DC/DC升压变流器或DC/DC降压变压器进行升压或降压后接入充电电池的充电端；所述充电电池的输出端与所述DC/AC变流器的直流侧连接；所述DC/AC变流器的交流侧用于连接负载。提升了光伏供电的稳定性和可靠性。 	专利	1
1428	一种基于风电储能的直流供电系统	本实用新型提供一种基于风电储能的直流供电系统,变电站综合自动化系统对风力发电机组产生的电能进行监控并将数据传输至主控系统,主控系统分析后通过无线通信模组将信号传输给控制模块,控制模块控制储能单元进行充电或放电；具体的,当风电场风力较大而电网负荷较低时,控制模组控制储能单元进行充电；当电网负荷较高而风电场风力较小时,控制模组控制储能单元进行放电,来自储能单元的电能与来自风力发电机组的电能一同由升压站母线进入国家电网,可大大减轻对电网“谷”期的压力,并增加“峰”期的供电能力,实现了削峰填谷；此外,该系统还使进入国家电网时的电能更加稳定,起到了均衡供电的作用,增强了风电场上网的电能质量。 	专利	1
1429	一种低风速风电机组内置式储能系统	本实用新型公开了一种低风速风电机组内置式储能系统,包括设置在风电机组塔筒内部的变压器、储能变流器、蓄电池组和电池管理系统,该变压器入口端用于与风电机组交流母线侧连接,变压器出口端通过储能变流器与蓄电池组连接,该电池管理系统与储能变流器和蓄电池组连接。该风电机组塔筒内部设置有多层平台架,该变压器、储能变流器、蓄电池组和电池管理系统分别放置在该多层平台架上。本实用新型通过采用设置在风电机组塔筒内部的单机版储能系统,形成与风电机组一对一组合接入的储能模式,无需大规模投建单独的厂级储能承载建筑,节约场地,节约成本,且通过直接接入风电机组出口,能有效平抑电网波动,提高相应速度,提升电能质量。 	专利	1
1430	一种用于海岛供电的微电网系统	本实用新型提供了一种有效利用多种能源且大大降低成本的用于海岛供电的微电网系统,包括升/降压变压器,与所述升/降压变压器相连的能量转化装置、风力发电系统和柴油发电机,所述能量转化装置连接有光伏方阵和蓄电池组；所述升/降压变压器还连接有驻军负荷和居民负荷。本实用新型的一种用于海岛供电的微电网系统,独立于外界电网,并有效利用了多种能源且大大降低了单一柴油供电方式的成本,在供电的同时还可以自身实现海水淡化。采用与蓄电池组一起接入能量装换装置的直流输入侧,从而省掉了并网逆变器的使用；同时系统内变压器的加入使得该系统的供电半径加大,为通常处于与发电设备较远处的海水淡化系统提供了损耗较小的电能。 	专利	1
1431	电能回馈式宽调幅火电系统	电能回馈式宽调幅火电系统,蒸汽锅炉的锅筒内设置有第一电加热器,所述第一电加热器设置于所述锅筒内的水中；所述第一电加热器与风力发电系统和\或太阳能发电系统电连接；或者,风力发电系统和\或太阳能发电系统与电网并网,所述第一电加热器与电网电连接。本实用新型的电能回馈式宽调幅火电系统,是一套系统性解决方案,其各技术环节完全建立在现有成熟技术之上,只需对现有火力发电厂进行相应配套改造即可实现。其可以完全消纳现有风力、太阳能所发电能,同时相应减少石化燃料消耗和废气排放,能彻底解决行业目前面临的“弃风”、“弃光”困局,且为进一步扩展风力发电、太阳能发电规模建立基础。 	专利	1
1432	一种无线4G电力调度自动化监控系统	本实用新型提供了一种无线4G电力调度自动化监控系统,包括：支撑柱、风力发电机、光伏发电板；所述风力发电机设置在支撑柱的顶端,且风力发电机与支撑柱通过螺栓固定相连接；所述光伏发电板设置在支撑柱的中部,且光伏发电板与支撑柱通过螺栓及固定支架相连接；所述控制逆变器与风力发电机及光伏发电板通过电线相连接；所述蓄电池与控制逆变器通过电线相连接；所述监控摄像头与控制逆变器通过电线相连接；所述4G视频服务器与控制逆变器通过电线相连接；通过对现有装置的改进,该装置具有供电装置受天气影响较小,供电方便,运维费用低且监控信息能够实时进行观看的优点,从而有效的解决了现有装置的问题和不足。 	专利	1
