id	title	abstract	label	actual
2029	两级式LCL型三相光伏并网逆变器的研究	并网逆变器的控制是分布式发电并网的一项关键技术.以两级式LCL型三相光伏并网逆变器的控制策略为核心研究对象,设计了三相光伏并网逆变器的控制系统结构;建立了基于LCL滤波器的三相并网逆变器模型;提出了一种新的并网逆变器的控制策略;对基于SVPWM的LCL型三相光伏并网逆变器控制系统进行了设计;在Matlab/Simulink环境下建立了系统仿真模型.仿真和实验结果表明,并网电流谐波分量少,系统工作稳定,验证了所提出控制策略的正确性与有效性.	学术文献	1
2030	基于反激式变换器的锂电池组均衡系统设计	针对大容量锂电池组在电动汽车中的应用,提出并设计了一种基于反激式变换器的锂电池组均衡系统.通过微控制器和驱动电路控制双向同步反激式变换器实现电池能量的双向转移,配合相应的均衡策略,进而实现电池组的双向均衡.采用12路串联锰酸锂电池组进行实验,实验数据表明该系统工作稳定,使用灵活,均衡效率高,均衡电流大.	学术文献	1
2031	中国近海海洋风能资源开发利用现状与前景分析	海洋风能是一种非常具有开发和利用价值的可再生能源,目前我国在这方面的基础研究和资源评估工作尚处于起步阶段,开发利用尤其如此.在综合相关资料的基础上,总结了世界海洋风电发展历史及现状,提出了我国发展海洋风电的优势条件,并展望了海洋风力发电的前景.海洋风电的发展,对解决我国沿海地区的能源短缺,经济可持续发展,环境保护等都具有特别重要的意义.	学术文献	1
2032	考虑电网谐波影响的电容器投切研究	针对电网电容器的投切会影响谐波在电网中的传播,甚至会引起谐波的放大和谐振的问题,提出了在谐波影响下,计及电容器投切代价的电网电容器优化投切控制模型以及电容器临界补偿容量的算法.该模型能有效地控制设备动作次数,并避免电容器投切过程中的谐振现象.提出了一种基于遗传算法和禁忌搜索算法相结合的混合算法,该算法能加快收敛速度,减少随机解的影响,用混合算法对一个18节点配电网实例进行仿真,结果表明该模型符合实际,提出的策略和方法具有较好的实时性和实用性.	学术文献	1
2033	基于双目标规划的电网企业综合计划平衡优化分析研究	本文基于双目标规划法,构建了电网企业综合计划平衡优化模型,并以某电网企业和下属单位为例,运用建立的模型对其综合计划的平衡优化过程进行了实证研究,证实了该模型方法的可行性.本文关于综合计划平衡优化模型的研究给出了一种基于客观理论方法的优化思路,为综合计划的平衡优化提供了必要的理论方法和定量支撑.但是,鉴于综合计划决策过程的复杂性,和电网企业特殊的企业性质,在综合计划平衡优化的过程中,还需将定性平衡与定量优化结合起来统筹考虑.	学术文献	1
2034	城市形态对美国住宅能源使用的影响	城市形态对交通能源使用影响的研究已相当广泛,但其对住宅能源使用影响的研究仍然缺乏.本文提出的概念框架通过三大因果途径将城市形态和住宅能源使用联系起来:输配电损失、不同住宅存量的能源需求、城市热岛导致的建筑供暖和制冷需求.其中两大因果途径可利用现有国家层面的数据进行分析.在排除其他因素影响的情况下,相对于紧凑型地区的同类居民,蔓延型地区的居民有更大可能性选择独户独立式住宅,且更倾向于大户型住宅,这都会导致住宅能源消耗量偏高.由于城市存在热岛效应,全国范围内蔓延型地区居民的住宅额外能耗平均值比紧凑型地区更低.本文还探讨了上述问题对城市规划的启示.	学术文献	1
2035	一种新型毫米波磁电偶极子天线阵列设计	该文将磁电偶极子天线作为辐射阵子，并应用一种共面波导馈电网络，研究并设计了一种新型4×4毫米波天线阵列。这种设计不仅具有很宽的阻抗带宽和增益带宽，而且价格低廉易于生产。仿真和测试结果表明，此天线阵列的相对阻抗带宽为54.5%,3 dB增益带宽为37.1%，在工作频带内(40.2~70.0 GHz)，最大增益为18.1 dBi。而基于其他技术设计的4×4毫米波天线阵列(如微带天线、偶极子天线)工作频带宽度一般在20%左右，增益一般在16~17 dBi。所以该文提出的天线阵列设计具有明显的优势。另外，仿真设计结果和实测的电参数数据有较好的一致性。	学术文献	1
2036	蓄电池-超级电容混合储能系统控制方法研究	电池-超级电容半主动混合储能系统广泛应用于短时大脉动功率的场合.通过对电力电子设备的控制,可以对瞬时功率进行合理地分配,最终达到延长电池和超级电容使用寿命及提高系统输出性能的目标.低通滤波和移动平均是两种重要的功率分配方法,而更适用于脉动负载的方法至今还没有文献给出.选用电池直接并联流母线,超级电容通过双向直流-直流变换器接直流母线的半主动混合储能系统,分析和建立了基于移动平均和低通滤波控制的两种SAHS模型.在脉动负载下,比较了低通滤波和移动平均这两种控制算法.此外,还设计了超级电容的过压和欠压保护控制.研究表明,两种控制方法在脉动负载下都能很好地减小电池的电流波动,但是移动平均控制下的电池电流更平滑.同时,超级电容的保护控制也保证超级电容工作在正常的电压范围内.	学术文献	1
2037	数字仿真技术在继电保护教学中的应用	以Matlab仿真模型为例介绍了数字仿真技术在继电保护教学中的应用方法.利用Matlab动态仿真包Simulink以及Matlab编程环境对继电保护的几个常见关键问题,包括中性点不接地系统接地故障、系统振荡、距离保护动作特性、变压器励磁涌流等进行了仿真.仿真和分析结果表明,数字仿真技术能够形象地反映电力系统的各种工况和继电保护的动态行为特性,完全可以作为继电保护教学的辅助工具,与实验环节一起加深学生对于继电保护知识的理解和掌握.	学术文献	1
2038	基于广义S变换与PSO-PNN的电能质量扰动识别	为了克服从电网电能质量监测系统的大数据中自动识别出电能质量扰动的困难,提出了一种基于广义S变换与PSO-PNN的电能质量扰动识别新方法.该方法利用了广义S变换能兼顾时频分辨率的特点,首先使用广义S变换分析扰动信号的时频特性,接着从广义S变换模矩阵中提取出扰动信号的时频特征量,然后用PSO-PNN分类器对扰动信号进行分类识别.PSO算法的使用克服了PNN的平滑因子没有确定选取方法的缺陷,使分类器性能大大提升.仿真实验结果表明,该方法能够对常见的6种电能质量扰动进行高效的分类识别,分类正确率高,对噪声不敏感,具有良好的应用价值.	学术文献	1
2039	20kW/1kWh飞轮储能系统轴系动力学分析与试验研究	大功率高储能量是飞轮储能技术的发展趋势.以城市轻轨刹车动能再生为应用背景,研制了20 kW/1kWh的飞轮储能系统.采用ANSYS对该飞轮转子支承系统进行动力学建模与仿真,计算出轴系主振型、临界转速与模态阻尼比；并对机座、真空套筒等非转动部件进行模态分析.进行了多次飞轮升降速试验,实时监测并记录飞轮运行全过程的幅频特性.试验结果与数值仿真的一致性较好,为飞轮系统的优化与改进提供可靠的理论与试验依据.	学术文献	1
2040	光伏发电系统中滤波器的设计	太阳能作为一种可再生能源有着广阔的应用前景,光伏发电技术也越来越受到人们的关注.针对光伏并网发电系统中产生的电压纹波和电压尖峰问题,在分析几种常用滤波器性能优缺点的基础上设计了一种新型滤波器——带阻尼的LCL滤波器,并采用单相半桥逆变电路对其进行pspice仿真,仿真结果验证了所设计滤波器的可行性和合理性,较其它滤波器具有更好的性能,能够满足光伏发电系统的滤波要求.	学术文献	1
2041	流域水电梯级联合优化调度节能减排效应分析	面对气候变化多样、节能减排要求高的新形势，水电开发与运营管理需调整水电梯级调度运行机制、加大流域水电梯级联合调度力度、科学合理安排流域水电梯级在电力系统中的工作位置，以更好发挥流域水电梯级节能减排作用。以流域水电梯级不同调度运行方案为基础，分析各方案下流域水电梯级发电特性的差异及电力系统中其他电源运行方式的变化情况，最终得出流域水电梯级不同运行方案下的电力系统总燃料消耗情况。以某实际流域水电联合调度为例进行验证，结果表明，流域水电梯级发电效益有所减少，但节能减排效果明显。	学术文献	1
2042	沐若水电站发电机主保护研究及电站保护设计	沐若水电站为国外EPC总承包项目,其继电保护设计不但要满足我国的相关规程规范,而且还要适应马来西亚当地电网的要求及习惯.针对该水电站水轮发电机电气参数、结构参数的特点,首次将发电机主保护“定量化”设计应用于设计总承单位的涉外项目中,受到了业主的肯定.着重介绍了沐若水电站水轮发电机主保护“定量化”设计及研究状况,以及电站主设备继电保护的设计成果,可供相关水电站工程机电设计参考.	学术文献	1
2043	双馈风力发电系统在电网三相短路故障下的响应与保护	为了研究双馈感应风力发电机组的低电压穿越以及故障保护技术,根据双馈风力发电系统的数学模型采用数学解析的方法详细地分析了双馈感应发电机和变换器在三相电网短路故障时的动态响应特性;推导出了三相电网短路故障时双馈发电机的故障电流最大值及其发生时刻;并在此基础上,研究了双馈风力发电机的转子保护电路的具体设计方法及计算依据.	学术文献	1
2044	基于物联网的智能电网故障监控系统研究	作为电力系统的发展方向,智能电网是通过先进的传感和测量技术、设备和控制技术以及决策支持系统技术的应用,实现电网安全可靠运行的目标.而对智能电网而言,电网的自愈特征是其主要特征之一.为了实现智能电网的自愈功能,提高对电网故障的监控管理是必要措施.分析了智能电网故障决策所面临的主要技术问题,并利用物联网技术构建了基于无线传感网的智能电网故障决策管理系统.系统利用ZigBee技术来构建无线传感网,节点采用CC2530,节点之间采用簇状一树型结构及其算法,提高了故障决策的准确性.	学术文献	1
2045	基于混沌多目标遗传算法的微网系统容量优化	微网系统容量的优化配置直接影响能源的梯级综合利用效率、供电可靠性和电能质量,是微网发展所要面对的一个重要课题.在分析分布式电源功率特性的基础上,考虑微网系统中分布式电源、能源资源、储能和负载之间的复杂匹配关系,构建了经济成本、供电可靠性和环境效益的量化目标函数.将混沌优化算法与多目标遗传算法结合,提出了混沌多目标遗传算法对独立运行微网系统容量进行优化配置.算例分析验证了算法的有效性和实用性.优化后的微网系统保证了供电可靠性,节省了经济成本,降低了环境污染.	学术文献	1
2046	地铁24脉波整流机组的仿真及谐波电流分析	牵引地铁列车的直流电动机广泛使用24脉波整流机组提供的直流电源.分析了24脉波整流机组的工作原理,利用MATLAB-SIMULINK工具箱搭建24脉波整流机组仿真模型;采用傅里叶级数从理论上分析了电网侧和直流侧谐波电流,且通过仿真分析,更加直观地体现了电网侧和直流侧谐波电流特点.结果表明:采用24脉波整流机组,网侧电流谐波含量大大降低,减少了对电网的污染,同时输出直流电压的纹波系数较小,从而体现了地铁直流牵引供电系统中采用24脉波整流机组的优越性.	学术文献	1
2047	一种配电网故障阶段式恢复方法	为快速确定配电网故障恢复的最优方案，提出了一种将启发式规则与优化算法相结合的故障阶段式恢复方法。各个阶段通过指标判定是否执行，不同故障的恢复阶段不同。第一阶段采用启发式搜索方法恢复网络连通性；第二阶段利用和声算法以电压不越限及线路不过载为目标进行重构；第三阶段基于深度优先搜索法及负荷优先级切负荷；第四阶段利用和声算法进行网损优化重构。为快速分析配电网的拓扑结构，提出单联络回路的概念，不仅可用于快速恢复故障后网络的连通性，而且可为优化算法避免拓扑不可行解编码提供理论基础，有效提高了运算效率。通过仿真验证了所提方法的可行性。	学术文献	1
2048	一种考虑新能源的改进型电网频率校正控制方法及其建模	随着新能源等可变因素的增多,现有的频率调节方法无法实现对频率的有效调节.在综合了系统频率空间差异以及不同发电机组对频率调节的出力不同的基础上,提出了一个改进型的频率调节模型.该模型为每个独立的汽轮发电机调速器动态建立了小干扰条件下的线性模型,并对互联电网的线性模型进行了改进;采用奇异摄动方法降低了线性系统的复杂性,简化了控制策略的设计和应用;基于系统降阶模型,利用线性最优控制的方法对反馈控制规则进行了优化设计.通过对一个3节点的测试系统进行仿真,验证了该方法的控制效果.	学术文献	1
2049	国际环境财务会计指南与实务的历史进程、最新动态评述及启示	近年来,由于全球气候变暖、资产废弃及土壤污染等一系列环境问题,致使企业相关特定环境事项的会计规范日趋紧迫,由此西方发达国家的准则制定机构、国际组织及行业协会纷纷开展对环境财务会计准则及指南的理论研究和实务推广.本文全面梳理了国际环境财务会计研究的历史进程,介绍了欧美、日本等各国以及相关研究机构在环境财务会计指南及实务上取得的最新研究进展,以期为我国环境财务会计体系构建提供借鉴.	学术文献	1
2050	电力市场中的拍卖方式及竞标策略分析	首先对发电商在同一价格拍卖和差别价格拍卖方式下的博弈行为进行了分析,分析结果表明发电商在不同的拍卖方式下改变其竞价策略,最终会达到相同的效果,即两种拍卖方式下的市场价格及市场购买力是相同的;其次,建立了这两种拍卖方式下的贝特兰德模型,利用迭代方法求取了模型的纳什均衡解.通过仿真实例对上述结论进行了验证.	学术文献	1
2051	纳米级碳导电剂的种类对LiCoO2电化学性能的影响	比较了乙炔黑、碳纤维和碳纳米管这3种碳材料作导电添加剂对锂离子电池正极电化学性能的影响.结果表明,导电剂的种类对电极的电化学性能影响较大.粒状乙炔黑不利于导电网络的形成,电极的极化严重;而线性导电剂,特别是碳纳米管,由于其高结晶度、良好的一维结构以及同心圆柱微结构,因而表现出较好的导电性,在电极中易形成良好的导电网络,减轻电极的极化,有利于降低导电剂及粘结剂在锂离子二次电池正极材料中的用量,提高活性材料的利用率以及锂离子二次电池的能量密度和充放电倍率.在2C充放电倍率下,碳纳米管/钴酸锂复合电极仍具有120 mA·h/g的放电比容量,达到0.5C时的95%.	学术文献	1
2052	固态继电器实现自动有载调压在农电中的应用	电能质量的主要指标有频率、电压和谐波.由于电力系统中运行方式的千变万化,每个节点电压都不相同,用户对电压的要求也不一样.为此,详细阐述了应用固态继电器实现有载自动调压的原理.此继电器具有调节速度快、冲击电流小、可频繁操作、结构简单、造价低的特点,便于在农电系统的配电变压器中推广应用.	学术文献	1
2053	单亲遗传算法在农村电网重构中的应用	在进行负荷预测的基础上实现了对农村电网的实时重构,首先对历史数据做了初步的处理,剔除其中的伪数据,得到负荷数据序列;再给出农村电网重构的数学模型,得到以网损最小为目的的目标函数;最后用遗传算法搜索问题的最优解.实际运行表明,通过农村电网重构降低了网损,改善了电压质量,并且使负荷在各个馈线和变压器之间合理分配,避免了线路和变压器过载,改善了系统的运行条件,提高系统运行的安全性.	学术文献	1
2054	FOB功能相关的发变组保护逻辑改造	大型火电机组快速甩负荷(Fast Cut Back,FCB)功能的实现,在故障后迅速恢复供电以及避免大面积停电后的黑启动方面具有重要意义.为了实现FCB功能,火电机组的设计理念必须有较大的突破,需要发电厂内机、炉、电,热各主要设备的协调配合.从电气专业角度,研究了现有发变组保护的保护类别、出口方式、保护联锁逻辑等.提出了为实现FCB功能对发变组保护相关逻辑进行的改造措施,给出了电气FCB信号的实现方法,改造后的发变组保护完全满足机组FCB功能对电气二次设备的要求.这些措施对同类型机组实现FCB功能有一定的借鉴作用.	学术文献	1
2055	基于ARM的含分布式电源配电网故障定位的研究	分布式发电具有供电灵活、清洁环保的优势,是大电网有益和必要的补充.随着越来越多的分布式电源接入大电网,电网的结构和运行方式发生了很大的变化,传统的故障定位方法已不能适应含分布式电源配电网的故障定位.研究了适用于含分布式电源的配电网故障定位方案,确定了以遗传算法为主体的故障判定方法,并利用嵌入式系统构建了故障监控体系.实验证明,该监控系统适应性强、实时性好、误差距离小,能有效地实现配电网的故障定位和监控.	学术文献	1
2056	某35 kV变电站主变误跳闸事故分析与处理	介绍了一起变电站主变差动保护误动作原因的分析与处理过程.厂家和电力公司技术人员在变电站对差动保护设备进行了详细检查,并结合保护动作数据,对跳闸事故进行了缜密分析,发现引起主变保护误动作的原因如下:(1)电流相序为负相序;(2)高压侧电缆绝缘有问题;(3)回路极性接反.然后采取了针对性的措施,排除了缺陷和隐患,保证了该地区电网的稳定运行.	学术文献	1
2057	德国光伏中压并网标准述评	德国作为世界上光伏装机规模最大的国家,在光伏并网技术、并网标准和相关政策方面处于世界领先地位.通过对德国中压并网标准的研究,旨在借鉴德国先进技术标准,进一步完善我国光伏并网技术标准,确保我国光伏发电站的安全稳定运行.	学术文献	1
2058	第十五届国际光伏科学与工程大会(PVSEC-15th)暨2005年上海国际太阳能展览会	 可再生能源是一种朝阳产业,孕育着巨大的潜在经济利益.2004年,全球光伏电池的生产首次超过了1200兆瓦,比2003年增长了60%.全球88%的光伏组件和光伏电池的生产集中于12家国际大公司,其中,日本占全球的52%,欧洲占全球的26%,美国占12%,专家估计,到2020年,全球太阳能光伏发电将占世界发电量的1.1%;2040年将占26%,2050年以后将成为世界能源支柱.目前,不少发达国家把发展再生能源技术作为未来发展的一项基本战略,一方面是占领技术发展的制高点,同时建立可再生能源发展的广阔市场.	学术文献	1
2059	新型单相交流变换器?	提出一种新型单相交流变流器，使用较少的功率器件实现单级功率变换，利于提高变换器的功率密度和变换效率。通过分析该新型单相交流变换器的电路拓扑结构和工作原理，利用电感的伏秒平衡，应用MATLAB/Simulink对电路进行开环仿真，以及实验电路实现了电路拓扑结构。实验结果和仿真结果具有统一性，共同验证了新型单相交流变流器的正确性和可靠性。	学术文献	1
2060	大型变压器实时在途监测与运输安全状况评估	运输安全是大型变压器正常使用的先决条件。针对大型变压器的运输安全，推导了基于车体参数、路面等级、行驶速度、垂直振动加速度的大型变压器运输振动模型，给出了运输前和运输过程中的冲击允许值预测模型。研制了一套大型变压器运输实时监测系统，实现了实时预警功能，改变了目前封闭式监测的现状。描述了系统的组成，原理及其在实际运输中的应用。实例分析表明，实时监测系统结合预测模型可有效保障运输安全。	学术文献	1
2061	电网在三种边攻击方式下的级联失效	研究美国西部电网在三种边攻击方式下级联失效差异性.定义边ij的初始负载为(kikj)θ,ki,kj分别表示节点i和j的度,θ为一可调参数.三种边攻击方式分别为:最小负载边攻击方式(LL)、最大负载边攻击方式(HL)和容量比最小边攻击方式(SPC).通过分析电网的拓扑结构,研究三种攻击方式级联失效差异性.研究表明:HL和LL攻击方式下,受攻击边的范围不随θ而改变,HL的攻击效果随θ的增大而增强,LL的攻击效果随θ的增大而减弱.而SPC法选中的被攻击边随θ变化,当θ取值较小时,SPC攻击边是拓扑结构较特殊的一种最小负载边,随着θ的增大,SPC攻击边趋向于高负载边,因此θ较小时,SPC的攻击效果和LL接近,当θ较大时,SPC的攻击效果和HL接近.	学术文献	1
2062	基于Z源逆变技术的新型STATCOM研究	为提高STATC0M装置工作的可靠性,减小直流侧电压变化对输出的影响,基于Z源逆变技术,提出一种新型的Z源STATC0M拓扑结构.新型的Z源STATC0M是通过在传统的STATC0M装置的直流侧输入端增加Z源网络而成,克服了传统STATC0M装置易受直流侧电源电压影响的不足,增加了STATC0M装置直流侧电源的选择灵活性,提高其工作的可靠性.使用电力电子仿真软件Simplorer进行仿真,通过对比传统STATC0M与Z源STATC0M在不同工况下的补偿效果,证明Z源STATC0M在直流侧电源电压变化的情况下,工作稳定可靠.	学术文献	1
2063	聚焦太阳能建筑外观——第七届能源论坛	"2012年12月6-7日,意大利小城布列瑟农将迎来第七届能源论坛的举办.本次论坛的主题为聚焦太阳能建筑外观,展示可再生能源用于建筑围护结构的潜力.参会人员可以了解太阳能技术的最新发展和""适应性建筑表皮""等未来概念,还将了解实际项目以及用于模拟被动式房屋的软件和规划工具."	学术文献	1
2064	大型分布式电源模型化研究及其并网特性分析——(二)双馈风机专题	就大型双馈风机风电场各系统进行了模型化研究,确立了风机模型、整流电路、逆变电路、桨距控制系统等数学模型.基于这些模型,对大型双馈风机风电场风机输出功率特性,在复杂电网环境中的输出电压、电流特性进行了理论分析,并着重分析了大型双馈风机风电场在系统侧故障状态下的各种响应特性和其低电压穿越能力,以及输出谐波、电压波动等其他电能质量方面的问题.部分实验验证和仿真结果表明所建立的大型双馈风机风电场模型及其并网特性分析具备一定的正确性,为国家今后新能源战略提供了一定的理论基础和并网指导.	学术文献	1
2065	电流互感器一次通电中异常情况的原因分析	电力系统中对电流互感器(下文简称CT)二次回路接线的正确性及完整性判断,是通过对CT进行模拟通电试验来进行的.介绍了在一次检查CT回路接线是否正确的一次通电试验中所遇到的异常情况,并对其进行了分析,指出在对CT进行通电试验时,应该采用一次通电方式,并且要在CT一次接线完善的情况下进行,以防止由于CT一次问题导致的CT回路异常情况的发生.	学术文献	1
2066	采用前端变压器的射频电磁波能量收集器设计	为实现高灵敏度的电磁波能量收集，提出了一种采用前端变压器的射频电磁波能量收集器。该电路具有一个前端变压器和18级整流器，可使收集电路与一个标准的50天线相匹配，同时提供电压增益，从而减少了18级整流器的“死区”。设计的电路采用了标准130-nm CMOS工艺，面积为200μm×250μm。实验结果表明，提出的能量收集器电路能够与50Ω天线相匹配，且具有?25 dBm灵敏度。	学术文献	1
2067	黄河三门峡水利枢纽后评价	黄河三门峡水利枢纽始建于20世纪50年代,经过原建、改建和多年运用,产生了深远的社会影响和经济影响.三门峡水利枢纽后评价以国民经济评价和财务评价为主,兼顾影响评价、工程评价和工程管理评价.三门峡水利枢纽建成运用以来,尤其在采用蓄清排浑方式运用后,发挥了显著的防洪、防凌、减淤、灌溉、发电等综合效益.总体评价,三门峡水利枢纽在经济上是合理的,且具有稳定的经济合理性.修建三门峡水利枢纽对黄河下游和库区的生态环境带来显著影响.在发挥正面社会效益和经济效益的同时,三门峡水利枢纽的不利影响也是严重的.建议进一步加强统筹规划,充分重视并采取有力措施,处理和解决好库区存在的各种问题.为改变枢纽财务方面的不合理状况,建议尽快提高枢纽上网电价,并制定和实施枢纽社会效益的补偿方案.	学术文献	1
2068	风力发电机组的变论域自适应模糊控制	建立了变速变桨距风力发电机组的简化模型.在此基础上,将变论域自适应模糊控制应用到风力发电机组的转速和桨距控制系统中,改善风力发电机组的风能捕获性能.变论域自适应模糊控制器在保持规则形式不变的前提下,论域随着误差的变化而变化.这种控制器不但具有经典模糊控制的优点,如不需要精确的数学模型,产生非线性控制动作,良好的动态性能等,而且具有较高的控制精度.仿真结果证明该方法改善了风力发电机组的控制性能.	学术文献	1
2069	电力变压器局部放电检测技术的现状和发展	本文概述了电力变压器局部放电检测技术的研究现状，着重论述了近几年发展起来的数字化测量和超高频(UHF)检测，并对电力变压器局部放电检测技术的发展前景作了探讨。	学术文献	1
2070	半导体温差发电模块传热特性的数值研究	针对在光伏-温差混合发电系统中加入温差发电模块能否强化传热、降低光伏电池温度这一问题,结合温差发电的基本原理及传热学理论,采用有限容积法,研究了负载电阻、冷端对流换热系数对温差模块电学特性和传热特性的影响情况.结果表明:随着负载电阻的增加,回路中的电流逐渐减小,电压升高,输出功率会在最佳匹配电阻下达到最大值;负载电阻的增大同时也会导致温差模块传热性能降低,当电阻小于相应温差下对应的临界值时,温差模块会起到强化传热的作用;冷端对流换热系数对系统的传热性能的影响较大,当热端与环境温度之差为150 K,冷端对流换热系数为500 W/(m2·K)时,温差模块的发电效率可达到2.14％,是相同条件下对流换热系数为50 W/(m2·K)的3倍.	学术文献	1
2071	混合信号激励检测变电站接地点的方法	为了防止带地线合闸事故的发生,提出了一种混合信号激励下检测变电站接地点的方法.直流电压和高频2 kHz电压叠加成的混合信号经过无感电阻对停运三相线路同时施加激励,通过分析线路直流响应分压和高频响应分压的大小判断有无接地点存在.由于变压器中性点接地会导致接地点检测误判,分析了不同频率下中性点接地零序阻抗的变换趋势.实验结果证明直流信号能将线路接地点检测出来,高频信号能够进一步排除中性点接地的影响.结论表明,在变电站接线复杂、设备种类繁多的情况下,直流和高频混合信号激励方法能够有效检测出接地点,有很大的灵敏性,且不会引起误判.	学术文献	1
2072	基于LMS算法的自适应谐波检测方法研究	主要针对自适应算法的电力系统谐波电流检测,介绍了两种基于LMS算法的自适应谐波检测方法,能够在三相负载电流不平衡时准确地检测出基波电流.但是该检测算法在实际工作中不能够兼顾收敛性与精度,所以提出了改进的LMS谐波检测方法,可以在不影响精度的情况下提高收敛速度.另外还介绍了一种基于LMS算法的自适应神经网络方法,它能够根据需要准确地检测特定次谐波电流.最后通过MATLAB/Simulink对这两种基于LMS算法的自适应谐波检测方法进行了仿真验证.	学术文献	1
2073	2MW风力发电机轮毂优化设计	优化设计是一种为了让自己的设计材料最省、支出最小的一种技术.通常,在设计中,会有许多的设计方案以供选择,如何从众多的方案中选择一个最好的方案,就需要有较好的设计方法.优化设计的方法有很多,而拓扑优化又称结构布局优化,是一种根据优化目标、载荷及约束而寻求结构材料最佳分配的优化方法.针对2Mw风力发电机轮毂进行了拓扑优化.对比分析了优化前后轮毂的质量、及联合工况下的应力和变形,结果表明,联合工况下的应力及变形减小,动态应力最大值减小,动态强度提高;并在三维软件中重建模型,验证优化后模型进行工程实践的可行性.	学术文献	1
2074	基于SVDD的认知无线电网络仿冒主用户检测技术	为了解决传统主用户感知技术无法检测认知无线电网络中的仿冒主用户(PUE)攻击问题,提出了一种基于支持向量数据描述(SVDD)的 PUE 检测方法.该方法将 PUE 攻击检测建模为一个数据不平衡的单类分类问题,采用高效的 SVDD 算法,在对 PUE 攻击一无所知的情况下,仅利用认知无线电网络中的合法用户数据训练单类分类器.将待测样本输入训练后的分类器即可实现 PUE 攻击检测.理论分析和仿真结果表明,利用该方法进行 PUE 攻击检测,可以获得较低的虚警率和漏检率.	学术文献	1
2075	直流系统混合储能与蓄电池单独储能的对比	针对变电站和发电厂直流系统中铅酸蓄电池容量裕度高、输出功率易下降、可靠性低等问题,结合超级电容器比功率大的优点,使用两者组成了一种混合储能直流系统,改进现有的铅酸蓄电池单独储能系统.首先对比分析了超级电容器与铅酸蓄电池的技术参数;然后给出了混合储能直流系统的电路拓扑、工作原理和相关元件数学模型;最后,针对突加负载的工况,分别通过仿真计算和实验研究,对比分析了蓄电池单独储能与混合储能系统的性能.结果表明,混合储能系统能够有效提高直流系统输出功率,减小蓄电池配置容量裕度,增强系统可靠性,具有良好的工程应用价值.	学术文献	1
2076	一种适用于软开关全桥PWM变换器的非线性控制新策略	提出一种适用于软开关全桥PWM变换器的非线性控制新策略,通过引入一个非线性积分器,强制开关变量的平均值在每一个完整的开关周期中严格等于控制基准,彻底解决了因电力电子器件开关时间导致的开关误差,实现了开关变换器在输入电源变化时的零稳态误差.利用带双前馈补偿网络的控制器,变换器对负载扰动的抑制能力和动态响应显著改善.准周期积分函数控制的全桥PWM变换器具有高线性、大动态范围、极好的扰动抑制和鲁棒性.新策略还具有良好的通用性,适用于各种硬开关或软开关方式的Buck变换器、Cuk变换器或半桥变换器,以及由他们派生出来的其他变换器.仿真结果证明了新方案的合理性和有效性.	学术文献	1
2077	风电齿轮三维接触有限元分析	采用弹性接触有限元方法对1兆瓦风力发电机增速齿轮副进行了接触仿真分析,研究了齿轮啮合计算中的相关问题.利用三维建模软件Pro/E,建立了风电齿轮增速齿轮组传动系统的实体模型,利用有限元分析软件ANSYS,得到了增速齿轮组的应力和应变规律.根据计算结果,找出了风电齿轮增速齿轮组的最危险部位,对提高风力发电齿轮传动系统的承载能力和性能有一定的指导意义.	学术文献	1
2078	双馈风力发电机无速度传感器控制研究	间接利用定子、转子电流间的比例关系,分析转子电流和转子位置观测之间的关系,提出了一种基于PQ功率转子位置观测法的DFIG矢量控制策略,这种控制策略克服了其他速度观测方式在同步速运行时观测不准的缺陷,具有较宽广的运行范围,能够取得与有速度传感器控制相似的稳态性能.最后构建了DFIG仿真与实验平台,对所述无位置传感器控制策略进行了仿真与实验验证.仿真结果和试验结果证明了这个控制方法的正确性与有效性.	学术文献	1
2079	无刷双馈式感应发电机低电压穿越能力分析	通过分析电网电压跌落时无刷双馈式感应发电机的动态模型以及磁通量、反电动势和电流的变化;提出采用crowbar电路和串联动态电阻的组合电路提高发电机低电压穿越能力的方法,并计算其中的电阻值;利用Matlab/Simulink仿真软件建立基于无刷双馈式感应发电机的风力发电系统仿真模型,对比加了保护和不加任何保护装置的风电系统仿真结果的各参数.仿真结果表明,提出的方法能有效保护风力发电机组,提高风力发电机组低电压穿越能力.	学术文献	1
2080	单相非隔离型并网光伏逆变器研制	针对输入宽范围光伏电池电压,提出了一个采用准两级式主电路拓扑和双CPU控制的单相非隔离并网逆变器系统方案,并建立基于Simulink的光伏发电系统仿真模型.其中,为满足宽电压范围光伏电池的最大功率跟踪MPPT,系统的MPPT放在单相逆变桥级实现.仿真和实验结果表明,样机性能指标优良,系统采用的改进变步长扰动观察法可以减小MPPT时的振荡,采用基于电感安匝特性曲线插值求电感的方法,可以有效满足无差拍并网电流控制对输出滤波电感模型精度要求较高的特点,克服粉芯类磁芯电感随电流变化大的缺点.	学术文献	1
